,AGGR_MARK,RANK,COMMUNITY,COLLEGE_CODE,BRANCH_CODE,ALL_CATEGORY
7882,179.5,19494.0,BC,4960.0,CS,BC
7883,179.0,19691.0,BC,4960.0,AD,OC
7884,178.5,20257.0,BC,4960.0,CS,BC
7885,178.5,20282.0,BC,4960.0,EC,OC
7886,178.5,20599.0,BC,4960.0,EC,OC
7887,178.0,21011.0,MBC,4960.0,CS,MBC
7888,178.0,21225.0,MBC,4960.0,BT,OC
7889,177.5,21659.0,MBC,4960.0,CS,MBC
7890,177.5,21739.0,MBC,4960.0,EC,OC
7891,177.5,22039.0,BC,4960.0,EC,BC
7892,177.0,22107.0,BC,4960.0,EC,BC
7893,177.0,22272.0,BC,4960.0,EC,BC
7894,177.0,22658.0,BC,4960.0,EC,BC
7895,176.5,23106.0,BC,4960.0,EC,BC
7896,176.5,23307.0,BC,4960.0,AD,BC
7897,175.5,24226.0,BC,4960.0,EC,BC
7898,175.0,25438.0,BC,4960.0,IT,OC
7899,175.0,25494.0,BC,4960.0,AD,BC
7900,174.5,25845.0,BC,4960.0,EC,BC
7901,174.5,26235.0,MBC,4960.0,CS,MBC
7902,174.0,26762.0,BC,4960.0,IT,BC
7903,174.0,26832.0,MBC,4960.0,CS,MBC
7904,174.0,26950.0,BC,4960.0,IT,BC
7905,173.5,27253.0,BC,4960.0,AD,BC
7906,173.5,27259.0,BC,4960.0,EC,BC
7907,173.5,27407.0,BC,4960.0,IT,BC
7908,173.0,27817.0,BC,4960.0,IT,BC
7909,173.0,27847.0,MBC,4960.0,AD,MBC
7910,172.5,28686.0,BC,4960.0,IT,BC
7911,172.5,28842.0,BCM,4960.0,EC,BCM
7912,172.5,29145.0,BC,4960.0,AD,BC
7913,170.5,32079.0,MBC,4960.0,AD,MBC
7914,169.5,33546.0,BC,4960.0,EC,BC
7915,169.0,33970.0,BCM,4960.0,EE,OC
7916,168.5,35391.0,MBC,4960.0,EC,MBC
7917,168.0,36037.0,BC,4960.0,BM,OC
7918,166.5,38134.0,BC,4960.0,EE,OC
7919,166.5,38308.0,MBC,4960.0,IT,MBC
7920,165.5,39599.0,MBC,4960.0,IT,MBC
7921,165.5,39937.0,BC,4960.0,BT,OC
7922,165.0,40791.0,MBC,4960.0,EC,MBC
7923,165.0,40839.0,BC,4960.0,EE,OC
7924,164.0,42419.0,MBC,4960.0,IT,MBC
7925,164.0,42803.0,BC,4960.0,BT,OC
7926,159.5,50624.0,OC,4960.0,ME,OC
7927,158.5,52196.0,SC,4960.0,CS,SC
7928,158.0,53063.0,SC,4960.0,IT,SC
7929,158.0,53281.0,BC,4960.0,EE,BC
7930,156.0,57716.0,BC,4960.0,ME,OC
7931,155.5,58666.0,BC,4960.0,EE,BC
7932,155.0,59610.0,BC,4960.0,CE,OC
7933,150.0,69134.0,OC,4960.0,BM,OC
7934,149.89,69999.0,BC,4960.0,BT,BC
7935,148.5,72175.0,BC,4960.0,BM,OC
7936,148.5,72732.0,SC,4960.0,IT,SC
7937,148.5,72916.0,MBC,4960.0,ME,OC
7938,148.5,72957.0,BC,4960.0,CE,OC
7939,147.5,74503.0,BC,4960.0,CE,OC
7940,147.0,75793.0,BC,4960.0,BT,BC
7941,145.0,79968.0,MBC,4960.0,BM,MBC
7942,144.0,81583.0,SC,4960.0,EE,SC
7943,142.0,86099.0,BC,4960.0,CE,BC
7944,142.0,86682.0,BC,4960.0,ME,BC
7945,154.5,60643.0,BCM,4961.0,CS,OC
7946,150.0,69390.0,BC,4961.0,CS,OC
7947,148.5,72624.0,BCM,4961.0,CS,OC
7948,142.0,86469.0,BCM,4961.0,CS,OC
7949,191.5,5652.0,BC,4962.0,AD,OC
7950,191.0,6004.0,BCM,4962.0,EC,OC
7951,186.0,11447.0,BCM,4962.0,AD,OC
7952,182.0,15870.0,BCM,4962.0,CS,BCM
7953,182.0,15904.0,BCM,4962.0,IT,OC
7954,182.0,16037.0,BC,4962.0,CS,BC
7955,182.0,16069.0,MBC,4962.0,CS,MBC
7956,180.0,18245.0,BC,4962.0,EC,OC
7957,179.5,19009.0,BC,4962.0,AD,OC
7958,179.5,19181.0,OC,4962.0,IT,OC
7959,179.5,19410.0,BC,4962.0,IT,OC
7960,178.5,20545.0,MBC,4962.0,EC,OC
7961,178.0,20941.0,BCM,4962.0,IT,BCM
7962,178.0,20967.0,BC,4962.0,CS,BC
7963,178.0,21027.0,BC,4962.0,IT,BC
7964,177.5,21529.0,BC,4962.0,IT,BC
7965,177.0,22122.0,BC,4962.0,IT,BC
7966,177.0,22342.0,BC,4962.0,IT,BC
7967,176.0,24118.0,BC,4962.0,EC,BC
7968,175.5,24297.0,BC,4962.0,EE,OC
7969,174.5,25823.0,MBC,4962.0,CS,MBC
7970,171.0,31493.0,BC,4962.0,AD,BC
7971,170.5,31808.0,BC,4962.0,EC,BC
7972,165.0,40680.0,MBC,4962.0,EC,MBC
7973,164.5,41465.0,MBC,4962.0,IT,MBC
7974,163.0,43848.0,SC,4962.0,CS,SC
7975,163.0,44594.0,MBC,4962.0,AD,MBC
7976,163.0,44638.0,MBC,4962.0,EC,MBC
7977,161.0,48250.0,BC,4962.0,ME,OC
7978,159.5,50529.0,MBC,4962.0,EE,MBC
7979,157.5,54058.0,SC,4962.0,AD,SC
7980,156.0,57192.0,BC,4962.0,CE,OC
7981,155.5,58131.0,BCM,4962.0,ME,OC
7982,150.5,68271.0,BCM,4962.0,ME,OC
7983,147.0,75330.0,SC,4962.0,EC,SC
7984,143.5,83596.0,BC,4962.0,CE,BC
7985,142.5,85804.0,SC,4962.0,IT,SC
7986,170.5,31677.0,MBC,4964.0,CS,OC
7987,168.5,34799.0,MBC,4964.0,AE,OC
7988,150.0,69165.0,MBC,4964.0,EE,OC
7989,144.5,80548.0,BC,4964.0,CS,OC
7990,172.5,28903.0,BC,4965.0,CS,OC
7991,171.5,30490.0,OC,4965.0,AD,OC
7992,167.0,37341.0,BC,4965.0,AD,OC
7993,164.0,42380.0,BC,4965.0,CS,OC
7994,164.0,42759.0,BC,4965.0,CS,OC
7995,161.5,47163.0,MBC,4965.0,CS,OC
7996,155.0,58887.0,BC,4965.0,AD,OC
7997,151.5,65893.0,BC,4965.0,AD,BC
7998,150.5,68255.0,MBC,4965.0,CS,MBC
7999,147.0,75678.0,MBC,4965.0,IT,MBC
8000,144.0,82414.0,BC,4965.0,EC,OC
8001,142.0,86380.0,SC,4965.0,AD,SC
8002,176.0,23661.0,BC,4966.0,CS,OC
8003,174.0,26421.0,MBC,4966.0,CS,OC
8004,160.5,48975.0,BCM,4966.0,CS,OC
8005,155.0,59270.0,BC,4966.0,CS,OC
8006,154.0,61545.0,BCM,4966.0,AD,OC
8007,151.5,66455.0,BCM,4966.0,CS,OC
8008,148.5,72240.0,BCM,4966.0,EC,OC
8009,168.5,34777.0,BC,4967.0,CS,OC
8010,160.5,48681.0,BCM,4967.0,IT,OC
8011,156.5,55957.0,MBC,4968.0,CS,OC
8012,153.5,62164.0,SC,4969.0,CS,OC
8013,149.5,70237.0,BCM,4969.0,CS,OC
8014,149.5,70395.0,OC,4969.0,CS,OC
8015,149.0,71872.0,OC,4969.0,CS,OC
8016,146.5,76430.0,BC,4969.0,CS,OC
8017,145.0,80494.0,MBC,4969.0,EE,OC
8018,144.5,81238.0,OC,4969.0,CS,OC
8019,144.0,82473.0,OC,4969.0,EC,OC
8020,143.5,83403.0,BCM,4969.0,CS,OC
8021,142.0,85919.0,BC,4969.0,CS,OC
8022,195.5,2490.0,BCM,4971.0,AD,OC
8023,190.5,6527.0,BC,4971.0,CS,OC
8024,182.0,15968.0,BC,4971.0,CS,OC
8025,181.5,16726.0,BC,4971.0,CS,OC
8026,181.0,17285.0,BCM,4971.0,CS,OC
8027,180.5,17801.0,BC,4971.0,CS,BC
8028,180.5,18010.0,BCM,4971.0,CS,BCM
8029,176.0,24026.0,MBC,4971.0,AD,MBC
8030,174.0,26539.0,BCM,4971.0,IT,OC
8031,170.5,31779.0,BC,4971.0,IT,OC
8032,168.5,35155.0,BC,4971.0,EC,OC
8033,168.0,35431.0,BC,4971.0,IT,OC
8034,166.0,38977.0,MBC,4971.0,CS,MBC
8035,163.5,43144.0,BC,4971.0,EC,OC
8036,163.0,43963.0,BC,4971.0,IT,BC
8037,162.5,44884.0,MBC,4971.0,CE,OC
8038,161.0,47498.0,BC,4971.0,EC,BC
8039,160.5,48875.0,MBC,4971.0,EC,MBC
8040,156.5,56218.0,MBC,4971.0,CS,MBC
8041,146.0,78321.0,BC,4971.0,ME,OC
8042,145.5,78741.0,BC,4971.0,ME,OC
8043,145.0,79902.0,MBC,4971.0,EC,MBC
8044,143.5,83044.0,BCM,4971.0,AD,BCM
8045,142.0,86459.0,SC,4971.0,CS,SC
8046,190.0,7598.0,OC,4972.0,EE,OC
8047,179.5,19187.0,BC,4972.0,CS,OC
8048,179.0,19870.0,OC,4972.0,CS,OC
8049,178.0,21172.0,MBC,4972.0,EC,OC
8050,168.5,34983.0,BC,4972.0,CS,OC
8051,166.5,38455.0,OC,4972.0,EC,OC
8052,164.5,41394.0,BC,4972.0,CS,OC
8053,164.0,42476.0,BC,4972.0,ME,OC
8054,163.0,43877.0,OC,4972.0,EC,OC
8055,160.5,48527.0,BC,4972.0,CS,OC
8056,158.5,52180.0,BC,4972.0,EC,OC
8057,157.5,54278.0,BC,4972.0,CS,BC
8058,157.5,54363.0,BC,4972.0,CS,BC
8059,157.0,55290.0,BC,4972.0,CS,BC
8060,155.0,59602.0,BC,4972.0,CS,BC
8061,154.5,60440.0,BC,4972.0,EC,OC
8062,154.0,61250.0,BC,4972.0,EC,OC
8063,151.5,65955.0,BC,4972.0,EC,BC
8064,151.5,66444.0,BC,4972.0,CS,BC
8065,147.5,74526.0,BC,4972.0,CS,BC
8066,147.0,75538.0,SC,4972.0,AD,SC
8067,146.0,77508.0,MBC,4972.0,CS,MBC
8068,145.5,79244.0,BC,4972.0,EC,BC
8069,145.0,80280.0,SC,4972.0,CS,SC
8070,144.0,81783.0,BC,4972.0,CS,BC
8071,194.5,2996.0,OC,4974.0,CS,OC
8072,194.5,3093.0,BC,4974.0,CS,OC
8073,192.0,4980.0,BC,4974.0,CS,OC
8074,192.0,5053.0,BC,4974.0,CS,OC
8075,191.0,5857.0,BC,4974.0,CS,BC
8076,191.0,6259.0,MBC,4974.0,CS,MBC
8077,191.0,6337.0,BC,4974.0,CS,BC
8078,190.5,6521.0,BC,4974.0,EC,OC
8079,190.5,6573.0,BC,4974.0,CS,BC
8080,190.5,6814.0,BC,4974.0,CS,BC
8081,190.0,7630.0,MBC,4974.0,CS,MBC
8082,189.0,8195.0,BC,4974.0,EC,OC
8083,188.5,8815.0,BC,4974.0,CS,BC
8084,188.5,8973.0,BCM,4974.0,EC,OC
8085,188.0,9615.0,BC,4974.0,CS,BC
8086,187.5,9803.0,BCM,4974.0,EC,OC
8087,186.5,10938.0,BC,4974.0,EC,OC
8088,186.0,11714.0,BCM,4974.0,EC,OC
8089,185.5,11974.0,BC,4974.0,EC,OC
8090,185.5,12026.0,MBC,4974.0,CS,MBC
8091,185.0,12468.0,BC,4974.0,EC,BC
8092,184.5,13213.0,BC,4974.0,EC,BC
8093,184.0,14064.0,BCM,4974.0,EC,BCM
8094,183.695,14152.0,BC,4974.0,EC,BC
8095,182.5,15426.0,OC,4974.0,EE,OC
8096,182.5,15758.0,BC,4974.0,EE,OC
8097,182.0,16139.0,BC,4974.0,EC,BC
8098,181.5,16646.0,MBC,4974.0,EC,MBC
8099,181.5,16689.0,MBC,4974.0,EC,MBC
8100,179.0,19545.0,BC,4974.0,EE,OC
8101,179.0,19621.0,BC,4974.0,EE,OC
8102,178.845,20142.0,SC,4974.0,CS,SC
8103,178.0,21043.0,BC,4974.0,EE,OC
8104,177.5,21471.0,MBC,4974.0,EC,MBC
8105,176.5,22827.0,SC,4974.0,CS,SC
8106,175.5,24407.0,BC,4974.0,EE,BC
8107,175.0,25416.0,MBC,4974.0,EE,MBC
8108,172.0,29468.0,BC,4974.0,EE,BC
8109,171.5,30236.0,MBC,4974.0,EE,MBC
8110,171.0,31366.0,SC,4974.0,CE,OC
8111,170.5,32206.0,BC,4974.0,EE,BC
8112,168.5,34671.0,BC,4974.0,ME,OC
8113,168.5,34741.0,SC,4974.0,EC,SC
8114,166.5,37984.0,BC,4974.0,CE,OC
8115,166.5,38020.0,BC,4974.0,ME,OC
8116,166.5,38183.0,BC,4974.0,ME,OC
8117,166.0,39416.0,SC,4974.0,EC,SC
8118,164.5,41252.0,BC,4974.0,CE,BC
8119,164.5,41427.0,OC,4974.0,ME,OC
8120,164.5,41661.0,BC,4974.0,ME,OC
8121,164.0,42355.0,BC,4974.0,ME,OC
8122,162.5,44892.0,MBC,4974.0,ME,OC
8123,162.0,45860.0,MBC,4974.0,CE,MBC
8124,158.5,52088.0,BC,4974.0,CE,BC
8125,158.0,53318.0,BC,4974.0,CE,BC
8126,157.5,54261.0,MBC,4974.0,ME,MBC
8127,157.5,54826.0,BC,4974.0,CE,BC
8128,157.0,55618.0,MBC,4974.0,CE,MBC
8129,155.5,57950.0,SC,4974.0,CE,SC
8130,153.0,63373.0,MBC,4974.0,CE,MBC
8131,151.5,65913.0,BC,4974.0,ME,BC
8132,151.0,67269.0,MBC,4974.0,ME,MBC
8133,162.0,46166.0,BC,4975.0,CS,OC
8134,167.5,36340.0,BC,4976.0,CS,OC
8135,166.0,39079.0,BC,4976.0,ME,OC
8136,150.5,68089.0,MBC,4976.0,CS,OC
8137,162.0,45908.0,MBC,4977.0,AD,OC
8138,152.0,64958.0,BC,4977.0,AD,OC
8139,151.5,66478.0,SC,4978.0,BT,OC
8140,151.0,67392.0,BC,4978.0,SC,OC
8141,148.5,72566.0,MBC,4979.0,IT,OC
8142,164.0,42245.0,BC,4980.0,CS,OC
8143,163.5,43384.0,BC,4980.0,CS,OC
8144,158.0,53042.0,OC,4980.0,CS,OC
8145,155.5,58700.0,BC,4980.0,CS,OC
8146,154.0,61209.0,BC,4980.0,CS,OC
8147,151.0,67772.0,BC,4980.0,CS,BC
8148,150.0,69473.0,BC,4980.0,CS,BC
8149,148.0,73613.0,BC,4980.0,CS,BC
8150,146.5,76981.0,BC,4980.0,CS,BC
8151,189.0,8242.0,BC,4981.0,AD,OC
8152,177.5,21726.0,BC,4981.0,CS,OC
8153,165.5,39633.0,BC,4981.0,CS,OC
8154,161.0,47450.0,BC,4981.0,CS,OC
8155,158.0,53251.0,BC,4981.0,CS,BC
8156,154.0,60853.0,BC,4981.0,CS,BC
8157,153.5,61806.0,BC,4981.0,CS,BC
8158,150.5,68506.0,BC,4981.0,IT,OC
8159,145.5,78530.0,BC,4981.0,EC,BC
8160,145.0,80141.0,BC,4981.0,IT,BC
8161,143.5,82918.0,BC,4981.0,EC,BC
8162,142.0,86564.0,BC,4981.0,EE,OC
8163,144.0,82346.0,BC,4984.0,CS,OC
8164,150.5,68830.0,SC,4989.0,AG,OC
8165,163.0,44248.0,MBC,4992.0,CS,OC
8166,152.5,64165.0,BC,4992.0,IT,OC
8167,172.5,28831.0,BC,4993.0,AM,OC
8168,156.5,56009.0,BC,4993.0,IT,OC
8169,152.5,63924.0,BC,4993.0,AG,OC
8170,171.0,31080.0,BC,4994.0,CS,OC
8171,162.5,45102.0,BCM,4994.0,CS,OC
8172,159.0,51973.0,BC,4994.0,IT,OC
8173,142.5,85334.0,BC,4994.0,CS,OC
8174,142.0,86533.0,MBC,4994.0,CS,OC
8175,154.5,60708.0,BC,4995.0,CS,OC
8176,150.0,69106.0,BC,4995.0,CS,OC
8177,145.0,79459.0,BC,4995.0,CS,OC
8178,164.0,42147.0,BC,4996.0,EE,OC
8179,159.5,50258.0,MBC,4996.0,CS,OC
8180,151.5,66044.0,BC,4996.0,CS,OC
8181,149.5,71023.0,BC,4996.0,AD,OC
8182,143.5,83171.0,BC,4996.0,CS,OC
8183,163.0,43911.0,BC,4999.0,AD,OC
8184,199.0,374.0,BC,5008.0,CS,OC
8185,197.0,1500.0,OC,5008.0,CM,OC
8186,197.0,1536.0,BC,5008.0,EC,OC
8187,197.0,1564.0,BC,5008.0,EC,OC
8188,197.0,1607.0,BC,5008.0,EC,OC
8189,197.0,1612.0,BC,5008.0,CS,BC
8190,196.5,1667.0,OC,5008.0,CM,OC
8191,196.5,1744.0,BC,5008.0,EC,BC
8192,196.5,1909.0,BC,5008.0,CM,OC
8193,196.5,1943.0,BC,5008.0,CM,OC
8194,196.0,2001.0,BC,5008.0,EC,BC
8195,196.0,2129.0,BC,5008.0,CM,OC
8196,196.0,2147.0,BC,5008.0,CM,BC
8197,196.0,2269.0,BC,5008.0,IM,OC
8198,195.5,2294.0,BC,5008.0,CM,BC
8199,195.5,2301.0,BC,5008.0,EC,BC
8200,195.5,2329.0,BC,5008.0,EC,BC
8201,195.5,2442.0,OC,5008.0,IM,OC
8202,195.5,2468.0,BC,5008.0,IM,OC
8203,195.5,2543.0,BCM,5008.0,EC,BCM
8204,195.0,2627.0,BC,5008.0,CM,BC
8205,195.0,2723.0,BC,5008.0,EM,OC
8206,195.0,2731.0,BC,5008.0,IM,OC
8207,195.0,2780.0,BC,5008.0,CM,BC
8208,195.0,2828.0,BC,5008.0,MG,OC
8209,195.0,2893.0,MBC,5008.0,EC,MBC
8210,194.5,2982.0,BC,5008.0,IM,OC
8211,194.5,3008.0,BC,5008.0,IM,OC
8212,194.5,3058.0,BC,5008.0,IM,OC
8213,194.5,3067.0,OC,5008.0,IM,OC
8214,194.5,3176.0,BC,5008.0,IM,OC
8215,194.5,3212.0,BC,5008.0,EM,OC
8216,194.5,3222.0,BC,5008.0,EM,OC
8217,194.0,3251.0,OC,5008.0,EM,OC
8218,194.0,3308.0,BC,5008.0,EM,OC
8219,194.0,3322.0,BC,5008.0,IM,BC
8220,194.0,3330.0,BC,5008.0,EM,OC
8221,194.0,3412.0,MBC,5008.0,CM,MBC
8222,194.0,3432.0,BC,5008.0,IM,BC
8223,194.0,3451.0,BC,5008.0,IM,BC
8224,194.0,3518.0,MBC,5008.0,CS,MBC
8225,194.0,3538.0,BC,5008.0,EM,BC
8226,194.0,3558.0,BC,5008.0,CW,OC
8227,193.5,3658.0,BC,5008.0,CW,OC
8228,193.5,3710.0,BC,5008.0,EE,OC
8229,193.5,3790.0,MBC,5008.0,EC,MBC
8230,193.5,3861.0,MBC,5008.0,CM,MBC
8231,193.5,3913.0,BC,5008.0,IM,BC
8232,193.0,3986.0,BC,5008.0,IM,BC
8233,193.0,3999.0,BC,5008.0,EE,OC
8234,193.0,4119.0,MBC,5008.0,CM,MBC
8235,193.0,4324.0,BC,5008.0,IM,BC
8236,193.0,4360.0,BC,5008.0,IM,BC
8237,193.0,4383.0,BC,5008.0,EM,BC
8238,192.5,4489.0,MBC,5008.0,EC,MBC
8239,192.5,4495.0,BC,5008.0,EY,OC
8240,192.5,4774.0,MBC,5008.0,IM,MBC
8241,192.0,4898.0,MBC,5008.0,CM,MBC
8242,192.0,4943.0,BC,5008.0,EE,BC
8243,192.0,5002.0,BC,5008.0,EE,BC
8244,192.0,5245.0,BC,5008.0,EE,BC
8245,191.5,5415.0,BC,5008.0,ME,OC
8246,191.5,5461.0,BCM,5008.0,IM,BCM
8247,191.5,5528.0,BCM,5008.0,CW,BCM
8248,191.5,5744.0,MBC,5008.0,IM,MBC
8249,191.5,5835.0,BC,5008.0,EE,BC
8250,191.0,5976.0,MBC,5008.0,EE,MBC
8251,191.0,6240.0,MBC,5008.0,EE,MBC
8252,191.0,6288.0,BC,5008.0,EY,OC
8253,191.0,6294.0,MBC,5008.0,EM,MBC
8254,190.5,6746.0,BC,5008.0,EY,OC
8255,190.5,6773.0,MBC,5008.0,EM,MBC
8256,190.0,7443.0,MBC,5008.0,CW,MBC
8257,190.0,7529.0,MBC,5008.0,IM,MBC
8258,189.5,7735.0,BC,5008.0,CE,OC
8259,189.5,7796.0,BCM,5008.0,EM,BCM
8260,189.5,7824.0,MBC,5008.0,IM,MBC
8261,189.5,8105.0,MBC,5008.0,EE,MBC
8262,189.0,8630.0,BC,5008.0,ME,OC
8263,188.5,9117.0,BC,5008.0,MG,OC
8264,188.0,9356.0,MBC,5008.0,EE,MBC
8265,188.0,9396.0,MBC,5008.0,EM,MBC
8266,188.0,9623.0,MBC,5008.0,EY,MBC
8267,187.5,10172.0,BC,5008.0,MG,BC
8268,187.5,10196.0,MBC,5008.0,CE,OC
8269,187.0,10520.0,MBC,5008.0,MG,MBC
8270,186.5,11135.0,BC,5008.0,CE,BC
8271,186.5,11197.0,BCM,5008.0,CN,OC
8272,186.0,11398.0,MBC,5008.0,EY,MBC
8273,186.0,11420.0,MBC,5008.0,EY,MBC
8274,185.5,12179.0,BC,5008.0,ME,BC
8275,184.5,13038.0,MBC,5008.0,CE,MBC
8276,184.5,13170.0,BC,5008.0,ME,BC
8277,184.5,13305.0,OC,5008.0,MF,OC
8278,184.0,13665.0,SC,5008.0,EC,SC
8279,183.5,14275.0,BC,5008.0,MF,OC
8280,183.5,14463.0,BCM,5008.0,MG,BCM
8281,183.5,14473.0,MBC,5008.0,ME,MBC
8282,183.5,14501.0,BC,5008.0,CN,OC
8283,183.5,14570.0,MBC,5008.0,MF,OC
8284,182.5,15297.0,BC,5008.0,CN,OC
8285,182.5,15376.0,BC,5008.0,ME,BC
8286,182.5,15678.0,MBC,5008.0,ME,MBC
8287,182.0,15911.0,BCM,5008.0,MF,OC
8288,182.0,16176.0,BC,5008.0,MF,OC
8289,181.5,16559.0,BC,5008.0,CN,OC
8290,180.5,17709.0,MBC,5008.0,CE,MBC
8291,179.5,18890.0,SC,5008.0,IM,SC
8292,179.5,18910.0,BC,5008.0,CN,OC
8293,179.5,18994.0,BC,5008.0,MF,BC
8294,179.0,19755.0,SC,5008.0,EE,SC
8295,178.5,20697.0,BC,5008.0,CN,OC
8296,178.0,20914.0,SC,5008.0,IM,SC
8297,178.0,21177.0,MBC,5008.0,MF,MBC
8298,177.5,21849.0,SCA,5008.0,EE,SC
8299,177.5,21938.0,BC,5008.0,MF,BC
8300,177.0,22672.0,BC,5008.0,MF,BC
8301,176.5,23295.0,BC,5008.0,CN,BC
8302,174.855,25568.0,SC,5008.0,CM,SC
8303,174.5,25835.0,SC,5008.0,CM,SC
8304,174.5,25889.0,SC,5008.0,IM,SC
8305,174.5,26245.0,SC,5008.0,CM,SC
8306,174.0,26386.0,MBC,5008.0,CN,MBC
8307,174.0,26478.0,SC,5008.0,EM,SC
8308,174.0,26490.0,SC,5008.0,EM,SC
8309,174.0,26807.0,SC,5008.0,IM,SC
8310,173.5,27446.0,SC,5008.0,IM,SC
8311,169.5,33142.0,MBC,5008.0,CN,MBC
8312,167.5,36939.0,SC,5008.0,EM,SC
8313,165.5,39540.0,SC,5008.0,CN,SC
8314,161.5,46815.0,SC,5008.0,ME,SC
8315,161.0,47850.0,SC,5008.0,CN,SC
8316,158.5,52228.0,SC,5008.0,MG,SC
8317,156.5,56259.0,SC,5008.0,MG,SC
8318,155.0,59202.0,SC,5008.0,MG,SC
8319,152.5,64649.0,SC,5008.0,CN,SC
8320,151.79,65855.0,ST,5008.0,EE,ST
8321,151.0,67456.0,SC,5008.0,MF,SC
8322,149.0,71862.0,SCA,5008.0,CW,SCA
8323,144.0,81637.0,SCA,5008.0,EM,SCA
8324,177.5,21603.0,BC,5009.0,CS,OC
8325,177.0,22703.0,MBC,5009.0,CS,OC
8326,187.0,10403.0,BC,5009.0,CS,OC
8327,185.5,12214.0,BC,5009.0,CS,OC
8328,174.0,26578.0,BC,5009.0,CS,BC
8329,169.0,33868.0,MBC,5009.0,CS,MBC
8330,168.0,35759.0,BC,5009.0,CS,BC
8331,167.5,36481.0,BC,5009.0,CS,BC
8332,163.0,44163.0,BC,5009.0,CS,BC
8333,161.0,47727.0,MBC,5009.0,EC,MBC
8334,160.0,49778.0,MBC,5009.0,EE,OC
8335,159.5,50816.0,BC,5009.0,EE,OC
8336,157.0,55747.0,MBC,5009.0,CE,OC
8337,156.5,56672.0,BCM,5009.0,EC,BCM
8338,154.5,60293.0,BC,5009.0,EE,BC
8339,153.5,62499.0,SC,5009.0,CS,SC
8340,152.0,65747.0,BC,5009.0,EE,BC
8341,151.0,67168.0,SC,5009.0,EC,SC
8342,150.0,69083.0,SC,5009.0,CS,SC
8343,147.0,75624.0,MBC,5009.0,CE,OC
8344,145.0,80000.0,BC,5009.0,EE,BC
8345,143.5,82841.0,MBC,5009.0,ME,OC
8346,181.0,17310.0,BC,5010.0,CE,OC
8347,180.5,17644.0,BC,5010.0,EC,OC
8348,180.0,18513.0,BC,5010.0,CS,OC
8349,179.0,19640.0,BC,5010.0,CS,OC
8350,178.5,20584.0,MBC,5010.0,CS,OC
8351,174.0,26630.0,BC,5010.0,CS,BC
8352,174.0,26874.0,BC,5010.0,CS,BC
8353,173.0,27903.0,MBC,5010.0,EC,OC
8354,172.5,28784.0,MBC,5010.0,CS,MBC
8355,170.0,32764.0,MBC,5010.0,CS,MBC
8356,170.0,32979.0,MBC,5010.0,CS,MBC
8357,165.5,39549.0,BCM,5010.0,CS,BCM
8358,162.0,45901.0,MBC,5010.0,EC,MBC
8359,162.0,46181.0,MBC,5010.0,EE,OC
8360,162.0,46279.0,BCM,5010.0,ME,OC
8361,160.5,48318.0,BC,5010.0,CE,OC
8362,160.0,49417.0,MBC,5010.0,ME,OC
8363,159.5,50296.0,BC,5010.0,EC,BC
8364,159.0,51521.0,SC,5010.0,CS,SC
8365,158.5,52859.0,MBC,5010.0,EC,MBC
8366,156.5,56442.0,SC,5010.0,EC,SC
8367,156.5,56810.0,MBC,5010.0,EC,MBC
8368,156.0,57010.0,BC,5010.0,EE,OC
8369,153.5,62273.0,BCM,5010.0,EE,BCM
8370,152.5,64343.0,SCA,5010.0,CS,SCA
8371,146.0,77820.0,BC,5010.0,EE,BC
8372,145.5,79360.0,SC,5010.0,EE,SC
8373,144.5,81154.0,MBC,5010.0,ME,OC
8374,144.5,81406.0,MBC,5010.0,EE,MBC
8375,198.5,683.0,BC,5012.0,CC,OC
8376,194.5,3086.0,BC,5012.0,CC,OC
8377,194.315,3231.0,BC,5012.0,CC,OC
8378,194.0,3337.0,MBC,5012.0,CC,OC
8379,193.5,3725.0,BC,5012.0,CC,BC
8380,193.0,4185.0,MBC,5012.0,CC,MBC
8381,164.0,42316.0,BC,5017.0,CS,OC
8382,157.5,54480.0,BC,5017.0,EC,OC
8383,146.5,77007.0,BC,5017.0,EC,OC
8384,167.0,37123.0,MBC,5022.0,CS,OC
8385,161.0,47569.0,BC,5022.0,EC,OC
8386,155.5,58646.0,BC,5022.0,EC,OC
8387,154.0,61339.0,BCM,5022.0,CS,BCM
8388,151.5,66128.0,OC,5022.0,EC,OC
8389,151.0,67582.0,MBC,5022.0,EC,OC
8390,148.5,72148.0,BC,5022.0,CS,BC
8391,167.0,37847.0,BCM,5502.0,CS,OC
8392,163.5,43788.0,BC,5502.0,AD,OC
8393,157.0,55239.0,MBC,5502.0,CS,OC
8394,175.5,24764.0,BC,5530.0,CB,OC
8395,170.0,32773.0,BC,5530.0,CS,OC
8396,168.5,34977.0,BC,5530.0,CS,OC
8397,168.5,35112.0,BC,5530.0,AD,OC
8398,167.0,37349.0,BC,5530.0,IT,OC
8399,165.5,40177.0,BC,5530.0,CS,OC
8400,165.0,40569.0,BC,5530.0,EE,OC
8401,163.5,43026.0,BC,5530.0,CS,OC
8402,163.5,43579.0,BC,5530.0,EC,OC
8403,161.0,48130.0,BC,5530.0,IT,OC
8404,159.5,50708.0,BC,5530.0,CS,BC
8405,159.0,51551.0,BC,5530.0,EE,OC
8406,158.0,53799.0,BC,5530.0,AD,OC
8407,157.0,55344.0,MBC,5530.0,AD,OC
